id,brand,customer_text,context_parent_text,intent_gold,reply_reference,escalate_gold,escalate_reason_gold,annotator,notes
871255,AppleSupport,I made a ringtone and got it into my iTunes. The problem is with syncing from that to my iPhone 7+. I was using Mac (cont),,app_store_itunes,"Thanks for flagging this. Try signing out/in of the App Store, restart your device, and share your model/iOS plus a screenshot of any error.",False,OK:auto-resolvable,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
292784,AppleSupport,Thank you.,,other_offtopic,"Thanks for reaching out. Could you share a few more details — device model, iOS version, and what you were doing — so we can point you the right way?",False,OK:auto-resolvable,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
2532785,AppleSupport,Waitinggggg!!!,,other_offtopic,"Thanks for reaching out. Could you share a few more details — device model, iOS version, and what you were doing — so we can point you the right way?",True,MISSING-INFO:no-detail,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
1213499,AppleSupport,"Pc, iOS 11.3. Unfortunately I am leaving work now and won’t be near the pc, but maybe you could investigate. New handset (7) setup normal...",,other_offtopic,"Thanks for reaching out. Could you share a few more details — device model, iOS version, and what you were doing — so we can point you the right way?",False,OK:auto-resolvable,author-single-pass-2026-09-10,"truncated-ambiguous: labelled on visible text, escalated if unclear"
2442765,AppleSupport,I hate that everytime @115858 releases a new phone the previous versions start glitching &amp; apps start crashing just to make you want the update🙄😒,,software_update,"Thanks for reporting this update issue. Try restarting, then Settings > General > Software Update again — tell us your model and iOS version plus any error shown.",False,OK:auto-resolvable,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
82123,AppleSupport,Thanks Steven! 👌,,other_offtopic,"Thanks for reaching out. Could you share a few more details — device model, iOS version, and what you were doing — so we can point you the right way?",False,OK:auto-resolvable,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
1846045,AppleSupport,"…frustration. First impressions count. Like how happy I was when I saw we had a fridge, but then found… <URL>",,other_offtopic,"Thanks for reaching out. Could you share a few more details — device model, iOS version, and what you were doing — so we can point you the right way?",False,OK:auto-resolvable,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
242382,AppleSupport,@AskPayPal @115993 Em breve!,,other_offtopic,"Thanks for reaching out. Could you share a few more details — device model, iOS version, and what you were doing — so we can point you the right way?",False,OK:auto-resolvable,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
1380027,AppleSupport,"No I have not. Flight 598, seat 20F",,other_offtopic,"Thanks for reaching out. Could you share a few more details — device model, iOS version, and what you were doing — so we can point you the right way?",False,OK:auto-resolvable,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
985205,AppleSupport,It’s a trial to sit here all day reading but I’m managing admirably 😊,,other_offtopic,"Thanks for reaching out. Could you share a few more details — device model, iOS version, and what you were doing — so we can point you the right way?",False,OK:auto-resolvable,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
194326,AppleSupport,Done- thank you for looking into it.,,other_offtopic,"Thanks for reaching out. Could you share a few more details — device model, iOS version, and what you were doing — so we can point you the right way?",False,OK:auto-resolvable,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
613175,AppleSupport,please get y’all shit together cause my phone has been giving me alot of problems,,other_offtopic,"Thanks for reaching out. Could you share a few more details — device model, iOS version, and what you were doing — so we can point you the right way?",True,MISSING-INFO:no-detail,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
839811,AppleSupport,My apologies I didn't really for you guys to respond back. Thank you for the response,,other_offtopic,"Thanks for reaching out. Could you share a few more details — device model, iOS version, and what you were doing — so we can point you the right way?",False,OK:auto-resolvable,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
1919846,AppleSupport,Well you should inform all your staff because yesterday we called and you told us that we could. Thank you for wasting my time,,other_offtopic,"Thanks for reaching out. Could you share a few more details — device model, iOS version, and what you were doing — so we can point you the right way?",False,OK:auto-resolvable,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
1205835,AppleSupport,Ok so now i have an email saying it will take even LONGER to deliver the item. This is another 2 days! Why should i continue with prime?,,other_offtopic,"Thanks for reaching out. Could you share a few more details — device model, iOS version, and what you were doing — so we can point you the right way?",False,OK:auto-resolvable,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
2473499,AppleSupport,Not as of this morning. Will check again later.,,other_offtopic,"Thanks for reaching out. Could you share a few more details — device model, iOS version, and what you were doing — so we can point you the right way?",False,OK:auto-resolvable,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
1521851,AppleSupport,Thank you hope you can do something,,other_offtopic,"Thanks for reaching out. Could you share a few more details — device model, iOS version, and what you were doing — so we can point you the right way?",False,OK:auto-resolvable,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
2686611,AppleSupport,Others,,other_offtopic,"Thanks for reaching out. Could you share a few more details — device model, iOS version, and what you were doing — so we can point you the right way?",False,OK:auto-resolvable,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
743003,AppleSupport,Yay! Thank you 😊,,other_offtopic,"Thanks for reaching out. Could you share a few more details — device model, iOS version, and what you were doing — so we can point you the right way?",False,OK:auto-resolvable,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
2403568,AppleSupport,Sending me an email informing me that the solution is to pay an additional £199 to upgrade is a disgraceful thing to do. Have now been informed that unless I upgrade the only option is to restore from old time machine back up. This has wasted so much time!!,,warranty_applecare,"Good question — check coverage at <URL> with your serial number, and tell us the model and purchase date so we can point you to the right option.",False,OK:auto-resolvable,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
457633,AppleSupport,"@Ask_WellsFargo (Ooooh, yeah, this sounds familiar.)",,other_offtopic,"Thanks for reaching out. Could you share a few more details — device model, iOS version, and what you were doing — so we can point you the right way?",False,OK:auto-resolvable,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
1005740,AppleSupport,@ArgosHelpers Where’s the photos.,,other_offtopic,"Thanks for reaching out. Could you share a few more details — device model, iOS version, and what you were doing — so we can point you the right way?",False,OK:auto-resolvable,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
808749,AppleSupport,Oh yes 😋 the blueberry one is my favourite,,other_offtopic,"Thanks for reaching out. Could you share a few more details — device model, iOS version, and what you were doing — so we can point you the right way?",False,OK:auto-resolvable,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
2754477,AppleSupport,Awww bless ya!,,other_offtopic,"Thanks for reaching out. Could you share a few more details — device model, iOS version, and what you were doing — so we can point you the right way?",False,OK:auto-resolvable,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
1209985,AppleSupport,"Alright, thank you very much for your help",,other_offtopic,"Thanks for reaching out. Could you share a few more details — device model, iOS version, and what you were doing — so we can point you the right way?",False,OK:auto-resolvable,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
1861922,AppleSupport,@Ask_Spectrum Same here!,,other_offtopic,"Thanks for reaching out. Could you share a few more details — device model, iOS version, and what you were doing — so we can point you the right way?",False,OK:auto-resolvable,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
977094,AppleSupport,@sprintcare Apple told me the same thing.,,other_offtopic,"Thanks for reaching out. Could you share a few more details — device model, iOS version, and what you were doing — so we can point you the right way?",False,OK:auto-resolvable,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
1690082,AppleSupport,What should I have to do now,,other_offtopic,"Thanks for reaching out. Could you share a few more details — device model, iOS version, and what you were doing — so we can point you the right way?",True,MISSING-INFO:no-detail,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
699627,AppleSupport,the new update is screwing up my Bluetooth connection with my cars. Can u help!?!?!,,connectivity,"Thanks for reporting this. Try toggling Wi-Fi/Bluetooth off/on, restart the device and router, forget and rejoin the network — share model/iOS if it persists.",False,OK:auto-resolvable,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
567671,AppleSupport,@115948 why can’t I add songs to “up next”,,app_store_itunes,"Thanks for flagging this. Try signing out/in of the App Store, restart your device, and share your model/iOS plus a screenshot of any error.",False,OK:auto-resolvable,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
2615176,AppleSupport,Thankyou 😀,,other_offtopic,"Thanks for reaching out. Could you share a few more details — device model, iOS version, and what you were doing — so we can point you the right way?",False,OK:auto-resolvable,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
388101,AppleSupport,The quality of this message matches your airline service.,,other_offtopic,"Thanks for reaching out. Could you share a few more details — device model, iOS version, and what you were doing — so we can point you the right way?",False,OK:auto-resolvable,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
545306,AppleSupport,"my son has the iphone 5c to play pokemon go on, the game needs an update and when he clicks on update it takes him to the billing page ,any idea why please???",,app_store_itunes,"Thanks for flagging this. Try signing out/in of the App Store, restart your device, and share your model/iOS plus a screenshot of any error.",False,OK:auto-resolvable,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
1094331,AppleSupport,.@AppleSupport <URL>,,other_offtopic,"Thanks for reaching out. Could you share a few more details — device model, iOS version, and what you were doing — so we can point you the right way?",True,MISSING-INFO:url-only,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
1812047,AppleSupport,@330562 @AskTarget Me to,,other_offtopic,"Thanks for reaching out. Could you share a few more details — device model, iOS version, and what you were doing — so we can point you the right way?",False,OK:auto-resolvable,author-single-pass-2026-09-10,weak-draft-reviewed; truncated tweets native to twcs (ellipsis)
